"Nom";"Entité";"Lieu";"Statut";"Fabricant";"Type";"Modèle";"Réseau";"Date de création";"Informations financières et administratives - Durée de garantie";"Numéro de série";"Numéro d'inventaire";"Informations financières et administratives - Date de livraison";"Composants - Adresse MAC";
"0504-ITD-05";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"Bât. Administration > Secrétariat intendance";"Actif";"LENOVO";"Poste de travail - Dalle (Tout en un)";"11U0S0BQ00";"Administratif";"14-02-2024 07:18";"60 mois";"GM0A49NP";"UC2305097";"05-12-2023";"74:5d:22:4a:f4:ff";
"0504-ITD-06";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"Bât. externat > Niv. 3 > 337";"Actif";"LENOVO";"Poste de travail - Dalle (Tout en un)";"10MSS07S00";"Administratif";"18-11-2020 11:31";"0 mois";"PC0WGXVB";"UC1802201";"18-10-2018";"6c:4b:90:76:cb:d8";
"0504-LM-01";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"Bât. Internat > Niv. 1 > Labo Math";"Campagne_DEEE";"LENOVO";"Poste de travail - Slim";"10B4S22U00";"Pédagogique";"";"0 mois";"PC05KL5L";"UC1506939";"28-09-2015";"d8:cb:8a:89:92:b6";
"0504-LM-01";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"Bât. Internat > Niv. 1 > Labo Math";"Actif";"LENOVO";"Poste de travail - Dalle (Tout en un)";"10MSS07S00";"Pédagogique";"13-06-2018 11:21";"0 mois";"PC0PXXJK";"UC1703878";"05-12-2017";"6c:4b:90:2d:e6:be";
"0504-LM-02";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"Bât. Internat > Niv. 1 > Labo Math";"Actif";"LENOVO";"Poste de travail - Dalle (Tout en un)";"10MSS07S00";"Pédagogique";"21-03-2018 11:24";"0 mois";"PC0PXXJL";"UC1703895";"07-12-2017";"6c:4b:90:2e:4d:a3";
"0504-MAGASIN";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"Magasin";"Actif";"LENOVO";"Poste de travail - Dalle (Tout en un)";"10MSS07S00";"Administratif";"20-03-2018 11:45";"0 mois";"PC0PXXNR";"UC1702059";"07-12-2017";"6c:4b:90:2e:4d:b2";
"0504-MLDS";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"Bât. externat > Niv. 1 > Bureau MLDS";"Actif";"LENOVO";"Poste de travail - Dalle (Tout en un)";"10MSS07S00";"Administratif";"25-06-2020 09:53";"0 mois";"PC0WGWED";"UC1802255";"18-10-2018";"6c:4b:90:76:c8:57";
"0504-OP";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"Bât. Administration > Proviseur";"Actif";"LENOVO";"Poste de travail - Dalle (Tout en un)";"10MSS07S00";"Administratif";"23-01-2020 09:57";"0 mois";"PC0WGXVY";"UC1802259";"18-10-2018";"6c:4b:90:76:ca:d1";
"0504-OP-CPE";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"";"Actif";"Acer";"Portable";"";"Administratif";"24-11-2020 10:40";"";"NXEFPEF00B01302DB73400";"";"";"08:97:98:92:0d:50
e4:aa:ea:66:79:a1";
"0504-OP-DIR01";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"";"Actif";"HP";"Portable";"";"à définir";"18-06-2021 16:51";"0 mois";"CND1122QDM";"Chassis Asset Tag";"16-06-2021";"b0:22:7a:fc:05:81
64:6c:80:20:b4:5d";
"0504-OP-DIR02";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"";"Actif";"LENOVO";"Portable";"";"à définir";"22-06-2021 16:17";"36 mois";"MP1DLYR8";"No Asset Information";"01-10-2018";"74:70:fd:a6:9c:08
98:29:a6:73:ef:92";
"0504-OP-EPS01";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"";"Actif";"Acer";"Portable";"";"Captif1";"09-09-2021 10:32";"";"NXEFPEF00B013028B33400";"";"";"08:97:98:8f:3a:fe
e4:aa:ea:65:24:53";
"0504-POLY";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"Bât. Administration > Proviseur adjoint";"Spare";"LENOVO";"Poste de travail - Dalle (Tout en un)";"10MSS07S00";"Administratif";"22-12-2017 09:58";"0 mois";"PC0PXXJJ";"UC1703891";"07-12-2017";"6c:4b:90:2d:e8:44";
"0504-S-CEA01";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"Bât. Administration > Secrétariat élèves";"Actif";"LENOVO";"Poste de travail - Dalle (Tout en un)";"11U0S0BQ00";"Administratif";"12-02-2024 10:10";"60 mois";"GM0A49L8";"UC2305102";"05-12-2023";"74:5d:22:4c:30:a7";
"0504-S-INT-01";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"Bât. Administration > Secrétariat intendance";"Actif";"LENOVO";"Poste de travail - Dalle (Tout en un)";"11A7S01E00 ThinkCentre M75q";"Administratif";"20-11-2020 11:19";"0 mois";"PC1JH5VH";"uc2001788";"17-09-2020";"6c:4b:90:ef:55:0e";
"0504-S-INT-03";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"Bât. Administration > Secrétariat intendance";"Actif";"LENOVO";"Poste de travail - Dalle (Tout en un)";"10TAS0PR00 ThinkCentre M720q";"Administratif";"13-11-2020 11:07";"0 mois";"PC1602XD";"UC1909735";"02-10-2019";"98:fa:9b:23:f0:19";
"0504-S-INT-04";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"Bât. Administration > Secrétariat intendance";"Campagne_DEEE";"LENOVO";"Poste de travail - Slim";"10M8S2D400";"Administratif";"22-03-2022 07:26";"0 mois";"PC0PWL6A";"UC1709275";"07-12-2017";"6c:4b:90:30:25:3e";
"0504-S-INT-05";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"Bât. Administration > Secrétariat intendance";"Spare";"LENOVO";"Poste de travail - Dalle (Tout en un)";"10MSS07S00";"Administratif";"20-03-2018 11:44";"0 mois";"PC0PXXM7";"UC1702063";"07-12-2017";"6c:4b:90:2f:67:b8";
"0504-S-INT02";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"Bât. Administration > Secrétariat intendance";"Spare";"LENOVO";"Poste de travail - Dalle (Tout en un)";"10MSS07S00";"Administratif";"21-03-2018 11:24";"0 mois";"PC0PXXJW";"UC1703877";"07-12-2017";"6c:4b:90:2e:4c:00";
"0504-S-PADJ02-1";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"Bât. Administration > Secrétariat élèves";"Actif";"LENOVO";"Poste de travail - Dalle (Tout en un)";"10MSS07S00";"Administratif";"20-03-2018 11:45";"0 mois";"PC0PXXJM";"UC1703876";"07-12-2017";"6c:4b:90:2d:e6:98";
"0504-S-PROV01";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"Bât. Administration > Secrétariat Proviseur";"Actif";"LENOVO";"Poste de travail - Dalle (Tout en un)";"11A7S01E00 ThinkCentre M75q";"Administratif";"13-11-2020 11:00";"0 mois";"PC1JH5TZ";"uc2001765";"17-09-2020";"6c:4b:90:ef:55:62";
"0504-S-PROV02";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"";"Actif";"LENOVO";"Poste de travail - Dalle (Tout en un)";"10MSS07S00";"Administratif";"19-03-2018 16:09";"0 mois";"PC0PXXK5";"UC1703890";"07-12-2017";"6c:4b:90:2e:4c:23";
"0504-SDPE-01";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"Bât. externat > Niv. 1 > Salle des Profs";"Actif";"LENOVO";"Poste de travail - Slim";"11JAS1J200";"Pédagogique";"05-01-2023 11:12";"60 mois";"PC2EPA7B";"UC2201692";"24-11-2022";"88:ae:dd:16:ec:cf";
"0504-SDPE-02";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"Bât. externat > Niv. 1 > Salle des Profs";"Actif";"LENOVO";"Poste de travail - Slim";"11JAS1J200";"Pédagogique";"05-01-2023 13:34";"60 mois";"PC2EJYXD";"UC2203429";"24-11-2022";"88:ae:dd:16:f6:2a";
"0504-SDPE-03";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"Bât. externat > Niv. 1 > Salle des Profs";"Actif";"LENOVO";"Poste de travail - Slim";"11JAS1J200";"Pédagogique";"05-01-2023 13:29";"60 mois";"PC2EPA7E";"UC2201703";"24-11-2022";"88:ae:dd:16:f5:83";
"0504-SDPE-04";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"Bât. externat > Niv. 1 > Salle des Profs";"Actif";"LENOVO";"Poste de travail - Slim";"11JAS1J200";"Pédagogique";"05-01-2023 13:34";"60 mois";"PC2EPA51";"UC2201704";"24-11-2022";"88:ae:dd:18:94:5d";
"0504-SDPI-01";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"SDPI";"Actif";"LENOVO";"Poste de travail - Slim";"11TBS1M500";"Pédagogique";"19-01-2024 00:17";"60 mois";"GM0A5THW";"UC2308085";"05-12-2023";"04:7c:16:9f:4c:b4";
"0504-SDPI-01T";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"Bât. externat > Niv. 3 > 337";"Campagne_DEEE";"LENOVO";"Poste de travail - Slim";"10M8S2D400";"Pédagogique";"07-11-2018 16:48";"0 mois";"PC0WTSR7";"UC1810999";"18-10-2018";"94:c6:91:8c:b5:5a";
"0504-SDPI-02";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"SDPI";"Actif";"LENOVO";"Poste de travail - Slim";"11TBS1M500";"Pédagogique";"18-01-2024 23:35";"60 mois";"GM0A3MGC";"UC2300536";"05-12-2023";"04:7c:16:9f:43:6d";
"0504-SDPI-02T";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"Bât. externat > Niv. 3 > 337";"Campagne_DEEE";"LENOVO";"Poste de travail - Slim";"10M8S2D400";"Pédagogique";"07-11-2018 16:48";"0 mois";"PC0WTSNH";"UC1810993";"18-10-2018";"94:c6:91:8c:c7:5a";
"0504-SDPI-03";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"SDPI";"Actif";"LENOVO";"Poste de travail - Slim";"11TBS1M500";"Pédagogique";"18-01-2024 23:31";"60 mois";"GM0A5THR";"UC2308083";"05-12-2023";"04:7c:16:9f:4c:f5";
"0504-SDPI-03T";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"Bât. externat > Niv. 3 > 337";"Spare";"LENOVO";"Poste de travail - Slim";"10M8S2D400";"Pédagogique";"07-11-2018 16:48";"0 mois";"PC0WTPFF";"UC1811000";"18-10-2018";"94:c6:91:8c:ab:8a";
"0504-SDPI-04";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"SDPI";"Actif";"LENOVO";"Poste de travail - Slim";"11TBS1M500";"Pédagogique";"19-01-2024 10:19";"60 mois";"GM0A3MGG";"UC2300529";"05-12-2023";"04:7c:16:9f:44:13";
"0504-SDPI-04T";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"Bât. externat > Niv. 3 > 337";"Campagne_DEEE";"LENOVO";"Poste de travail - Slim";"10M8S2D400";"Pédagogique";"07-11-2018 16:47";"0 mois";"PC0WTSQX";"UC1810942";"18-10-2018";"94:c6:91:8c:b5:ac";
"0504-SDPI-05";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"SDPI";"Actif";"LENOVO";"Poste de travail - Slim";"11TBS1M500";"Pédagogique";"19-01-2024 00:08";"60 mois";"GM0A5TEJ";"UC2308076";"05-12-2023";"04:7c:16:9f:4c:08";
"0504-SDPI-05T";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"Bât. externat > Niv. 3 > 337";"Campagne_DEEE";"LENOVO";"Poste de travail - Slim";"10M8S2D400";"Pédagogique";"07-11-2018 16:47";"0 mois";"PC0WTPFB";"UC1810995";"18-10-2018";"94:c6:91:8c:ab:b8";
"0504-SDPI-06";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"SDPI";"Actif";"LENOVO";"Poste de travail - Slim";"11TBS1M500";"Pédagogique";"18-01-2024 23:33";"60 mois";"GM0A5TJ1";"UC2308090";"05-12-2023";"04:7c:16:9f:52:93";
"0504-SDPI-06T";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"Bât. externat > Niv. 3 > 337";"Campagne_DEEE";"LENOVO";"Poste de travail - Slim";"10M8S2D400";"Pédagogique";"07-11-2018 16:48";"0 mois";"PC0WTSXT";"UC1810951";"18-10-2018";"94:c6:91:8c:b2:2f";
"0504-SDR";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"Bât. externat > Niv. 1 > Salle de réunion";"Actif";"LENOVO";"Poste de travail - Dalle (Tout en un)";"10MSS07S00";"Administratif";"18-11-2020 11:23";"0 mois";"PC0WGWFN";"UC1802254";"18-10-2018";"6c:4b:90:76:c8:29";
"0504-SDR";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"Bât. externat > Niv. 1 > Salle de réunion";"Spare";"LENOVO";"Poste de travail - Tiny";"10MQS32C00";"Administratif";"20-05-2021 09:38";"0 mois";"PC0QFMQY";"UC1708505";"07-12-2017";"6c:4b:90:34:38:7d";
"0504-SDS";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"Bât. externat > Niv. 1 > Salle des Sommets";"Campagne_DEEE";"LENOVO";"Poste de travail - Slim";"10M8S2D400";"Administratif";"12-12-2017 16:30";"0 mois";"PC0PWF4T";"UC1708848";"07-12-2017";"6c:4b:90:2f:5a:6f";
"0504-SDS";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"Bât. externat > Niv. 1 > Salle des Sommets";"Actif";"LENOVO";"Poste de travail - Dalle (Tout en un)";"10MSS07S00";"Administratif";"25-06-2020 14:09";"0 mois";"PC0WGWFQ";"UC1802258";"18-10-2018";"6c:4b:90:76:ca:45";
"0504-SELF";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"";"Actif";"LENOVO";"Poste de travail - Dalle (Tout en un)";"10MSS07S00";"Administratif";"12-06-2018 15:37";"0 mois";"PC0PXXJ9";"UC1703879";"07-12-2017";"6c:4b:90:2e:4c:6e";
"0504-STIL";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"STIL";"Actif";"LENOVO";"Poste de travail - Slim";"11JAS1J200";"Pédagogique";"05-01-2023 13:30";"60 mois";"PC2ERHLZ";"UC2202735";"24-11-2022";"88:ae:dd:18:b6:ce";
"0504-TICE";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"TICE";"Actif";"LENOVO";"Poste de travail - Slim";"11JAS1J200";"Pédagogique";"05-01-2023 13:04";"60 mois";"PC2EPA6Q";"UC2204267";"24-11-2022";"88:ae:dd:14:fb:3f";
"0504-VISIO";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"Bât. externat > Niv. 3 > 337";"Actif";"LENOVO";"Poste de travail - Slim";"10SUSA7H00 ThinkCentre M720S";"Pédagogique";"20-05-2020 15:23";"0 mois";"PC1601P2";"UC1908323";"02-10-2019";"6c:4b:90:b6:99:1c";
"0504-VISIOT";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"Salle Polyvalente";"Spare";"LENOVO";"Poste de travail - Slim";"10M8S2D400";"Pédagogique";"14-12-2017 13:41";"0 mois";"PC0PWL4N";"UC1708885";"07-12-2017";"6c:4b:90:30:25:28";
"0504-VS-INT01";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"Bât. Internat > Niv. 0 > Vie scolaire";"Campagne_DEEE";"LENOVO";"Poste de travail - Slim";"10M8S2D400";"Administratif";"21-12-2017 07:46";"0 mois";"PC0PWL8R";"UC1709274";"07-12-2017";"6c:4b:90:2f:56:14";
"0504-VSE-01";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"Bât. externat > Niv. 1 > Vie scolaire";"Actif";"LENOVO";"Poste de travail - Dalle (Tout en un)";"11U0S0BQ00";"Administratif";"08-02-2024 13:17";"60 mois";"GM0A49NC";"UC2305098";"05-12-2023";"74:5d:22:4a:f4:5c";
"0504-VSE-02";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"Bât. externat > Niv. 1 > Vie scolaire";"Actif";"LENOVO";"Poste de travail - Dalle (Tout en un)";"11U0S0BQ00";"Administratif";"08-02-2024 13:23";"60 mois";"GM0A49P1";"UC2305136";"05-12-2023";"74:5d:22:3b:99:f3";
"0504-VSE-CPE";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"Bât. externat > Niv. 1 > CPE";"Actif";"LENOVO";"Poste de travail - Dalle (Tout en un)";"11U0S0BQ00";"Administratif";"15-02-2024 11:37";"60 mois";"GM0A49PN";"UC2305130";"05-12-2023";"74:5d:22:4c:2d:88";
"0504-vsext-02";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"Bât. Administration > Secrétariat intendance";"Campagne_DEEE";"LENOVO";"Poste de travail - Dalle (Tout en un)";"0401K4G";"Administratif";"";"0 mois";"S1W7821";"";"23-08-2011";"f8:0f:41:22:f9:08
ac:81:12:86:c6:ae";
"0504-VSI-01";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"Bât. Internat > Niv. 0 > Vie scolaire";"Actif";"LENOVO";"Poste de travail - Dalle (Tout en un)";"11U0S0BQ00";"Administratif";"08-02-2024 16:19";"60 mois";"GM0A49PT";"UC2305100";"05-12-2023";"74:5d:22:37:73:77";
"0504-VSI-02";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"Bât. Internat > Niv. 0 > Vie scolaire";"Actif";"LENOVO";"Poste de travail - Dalle (Tout en un)";"11U0S0BQ00";"Administratif";"08-02-2024 14:26";"60 mois";"GM0A49PM";"UC2305113";"05-12-2023";"74:5d:22:4c:2d:8c";
"0504-VSI-CPE2";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"Bât. Internat > Niv. 0 > CPE2";"Actif";"LENOVO";"Poste de travail - Dalle (Tout en un)";"11U0S0BQ00";"Administratif";"13-03-2024 11:33";"60 mois";"GM0A49KJ";"UC2305131";"05-12-2023";"74:5d:22:4c:2e:ba";
"0504-xibo-hall1";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"TICE";"Actif";"LENOVO";"";"";"";"28-03-2024 11:30";"";"PC03S7HS";"";"";"00:23:24:91:2a:6d";
"0504-xibo-hall2";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"TICE";"Actif";"LENOVO";"";"";"";"28-03-2024 11:28";"";"S4FH8354";"";"";"6c:4b:90:50:9f:b1";
"346-LABO";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"Bât. externat > Niv. 4 > 346";"Inactif";"LENOVO";"Poste de travail - Slim";"35986F6";"Pédagogique";"";"0 mois";"PBEF32H";"UC1401994";"04-04-2014";"44:8a:5b:49:38:9e";
"CDI-ESIDOC";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"Bât. Administration > Secrétariat élèves";"Inactif";"LENOVO";"Poste de travail - Dalle (Tout en un)";"1741A7G";"Administratif";"";"0 mois";"S1BED51";"UC101979";"19-12-2011";"f8:0f:41:35:e3:db
60:d8:19:7d:cb:b0";
"COMPTA12";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"Bât. Administration > Secrétariat intendance";"Inactif";"Dell";"Poste de travail - Dalle (Tout en un)";"Vostro 330";"Administratif";"";"0 mois";"3KZ85P1";"UC101965";"02-05-2011";"00:21:70:61:52:7f
ec:55:f9:6c:da:59";
"CPE-2-INT";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"Bât. externat > Niv. 3 > 337";"Inactif";"LENOVO";"Poste de travail - Dalle (Tout en un)";"1741A7G";"Administratif";"";"0 mois";"S1DTW90";"";"03-09-2012";"f8:0f:41:4d:c8:df
c0:18:85:55:e1:f0";
"CPE-INTERNAT";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"Bât. Internat > Niv. 0 > CPE";"Campagne_DEEE";"LENOVO";"Poste de travail - Slim";"10B4S3CA00";"Administratif";"";"0 mois";"PC0DQPGX";"UC1606566";"22-09-2016";"50:7b:9d:fc:80:2f";
"MDT-M710";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"Bât. Internat > Niv. 0 > Vie scolaire";"Campagne_DEEE";"LENOVO";"Poste de travail - Slim";"10M8S2D400";"Administratif";"14-03-2018 15:20";"0 mois";"PC0PVTUV";"UC1708846";"07-12-2017";"94:c6:91:02:46:c7";
"PORTABLEINT";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"Bât. Administration > Intendance";"Actif";"HP";"Portable";"HP EliteBook 840 G1";"Administratif";"";"0 mois";"5CG4464RF3";"5CG4464RF3";"";"ec:b1:d7:96:15:41
80:19:34:d9:ab:7a";
"PROVISEUR-ADJ";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"Bât. Administration > Proviseur adjoint";"Inactif";"LENOVO";"Poste de travail - Dalle (Tout en un)";"1741A7G";"Administratif";"";"0 mois";"S1BED64";"";"19-12-2011";"f8:0f:41:35:e3:ee
60:d8:19:7d:ca:ff";
"SEC-PROV-ADJ-01";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"Bât. externat > Niv. 3 > 337";"Inactif";"LENOVO";"Poste de travail - Dalle (Tout en un)";"1741A7G";"Administratif";"";"0 mois";"S1DTV00";"";"19-12-2011";"f8:0f:41:4d:c8:5f
c0:18:85:55:e9:ba";
"SERVEUR-ALISE";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"";"Inactif";"LENOVO";"PC_SERVEUR";"10A0A024FR";"Administratif";"";"0 mois";"PB00UE3T";"";"01-04-2014";"44:8a:5b:55:25:ad";
"SVT-MOB-01";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"Bât. externat > Niv. 4 > 346";"Recyclé";"HP";"Portable";"HP ProBook 4520s";"Pédagogique";"";"0 mois";"2CE0311FQC";"";"01-02-2011";"1c:c1:de:fd:05:3d
70:f1:a1:ce:c7:f6";
"SVT-MOB-02";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"Bât. externat > Niv. 4 > 346";"Recyclé";"HP";"Portable";"HP ProBook 4520s";"Pédagogique";"";"0 mois";"2CE0311FKQ";"OP005239";"01-02-2011";"1c:c1:de:fd:05:b0
70:f1:a1:ec:f4:78";
"SVT-MOB-03";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"Bât. externat > Niv. 4 > 346";"Recyclé";"HP";"Portable";"HP ProBook 4520s";"Pédagogique";"";"0 mois";"2CE0311FLC";"OP005240";"01-02-2011";"1c:c1:de:fd:05:d0
70:f1:a1:d4:cd:0f";
"SVT-MOB-04";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"Bât. externat > Niv. 4 > 346";"Recyclé";"HP";"Portable";"HP ProBook 4520s";"Pédagogique";"";"0 mois";"2CE0311FJ8";"";"01-02-2011";"1c:c1:de:fd:05:0a
70:f1:a1:ec:fc:fe";
"SVT-MOB-05";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"Bât. externat > Niv. 4 > 346";"Recyclé";"HP";"Portable";"HP ProBook 4520s";"Pédagogique";"";"0 mois";"2CE0311FJH";"";"01-02-2011";"1c:c1:de:fc:f6:86
70:f1:a1:ec:f1:d7";
"SVT-MOB-06";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"Bât. externat > Niv. 4 > 346";"Recyclé";"HP";"Portable";"HP ProBook 4520s";"Pédagogique";"";"0 mois";"2CE0311FPS";"OP005243";"01-02-2011";"1c:c1:de:fd:05:32
70:f1:a1:ce:b0:6e";
"SVT-MOB-07";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"Bât. externat > Niv. 4 > 346";"Recyclé";"HP";"Portable";"HP ProBook 4520s";"Pédagogique";"";"0 mois";"2CE0311FLN";"OP005244";"01-02-2011";"1c:c1:de:fd:05:54
70:f1:a1:d4:ca:17";
"SVT-MOB-08";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"Bât. externat > Niv. 4 > 346";"Recyclé";"HP";"Portable";"HP ProBook 4520s";"Pédagogique";"";"0 mois";"2CE0311FFP";"OP005245";"01-02-2011";"1c:c1:de:fd:05:ef
70:f1:a1:d4:d2:88";
"SVT-MOB-09";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"Bât. externat > Niv. 4 > 346";"Recyclé";"HP";"Portable";"HP ProBook 4520s";"Pédagogique";"";"0 mois";"2CE0311FPL";"";"01-02-2011";"1c:c1:de:fd:06:04
70:f1:a1:ce:c9:3d";
"SVT-MOB-10";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"Bât. externat > Niv. 4 > 346";"Recyclé";"HP";"Portable";"HP ProBook 4520s";"Pédagogique";"";"0 mois";"2CE0311FHR";"";"01-02-2011";"1c:c1:de:fd:05:ec
70:f1:a1:ec:f0:5b";
"SVT-MOB-11";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"Bât. externat > Niv. 4 > 346";"Recyclé";"HP";"Portable";"HP ProBook 4520s";"Pédagogique";"";"0 mois";"2CE0311FQD";"OP005248";"01-02-2011";"1C:C1:DE:FD:05:01
70:F1:A1:CE:B0:8D
70:F3:95:84:FA:60";
"SVT-MOB-12";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"Bât. externat > Niv. 4 > 346";"Actif";"HP";"Portable";"HP ProBook 4520s";"Pédagogique";"";"0 mois";"2CE0311FGW";"OP005249";"01-02-2011";"1c:c1:de:fd:06:3f
70:f1:a1:d4:d2:e9";
"VS-EXT-02";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"Bât. externat > Niv. 1 > Vie scolaire";"Campagne_DEEE";"LENOVO";"Poste de travail - Slim";"10B4S3CA00";"Administratif";"";"0 mois";"PC0DQPF6";"UC1607407";"22-09-2016";"50:7b:9d:fc:79:26";
"VS-INT01";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"Bât. Internat > Niv. 0 > Vie scolaire";"Campagne_DEEE";"LENOVO";"Poste de travail - Slim";"10M8S2D400";"Administratif";"14-03-2018 15:20";"0 mois";"PC0PWET3";"UC1708889";"07-12-2017";"6c:4b:90:2f:5c:1a";
"W10-TEST";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"TEST";"Spare";"VMware, Inc.";"VMware";"";"SvCommun";"28-09-2022 08:59";"";"VMware-42 2b 32 c9 a3 52 29 aa-78 02 27 74 24 b7 a1 4b";"No Asset Tag";"";"00:50:56:ab:99:10";
